region,iso3,survey_year,variable.x,denominator.x,numerator.x,birth.registration,variable.y,denominator.y,numerator.y,U5M,variable,denominator,numerator,education
diana,MDG,2009,registration,263.421533,221.850822,0.842189396870604,mortality,650.261028,36.6383095,0.0563440032884763,education,851.180249,34.62127,0.0406744282902175
diourbel,SEN,2017,registration,1524.086164,1026.624462,0.673600014388688,mortality,3482.1261315,246.563559,0.0708083365417287,education,3387.807969,92.73099,0.0273719735145945
dodoma,TZA,2016,registration,451.92707,55.874383,0.123635840181027,mortality,1037.4075285,97.208196,0.0937029984162102,education,1249.028995,97.499529,0.0780602607227705
eastern,GHA,2014,registration,567.95672,366.567974,0.645415330238544,mortality,1261.0372035,73.653557,0.0584071245444425,education,2005.534045,325.095593,0.162099264188756
elgeyo marak,KEN,2014,registration,176.407126,143.442274,0.813131970643862,mortality,423.1205425,11.744203,0.0277561635996437,education,533.733221,161.91064,0.303354997645912
embu,KEN,2014,registration,208.820226,202.664077,0.970519383500715,mortality,502.986864,29.11974,0.0578936391468068,education,1064.292243,263.748746,0.247816093497545
est,CMR,2011,registration,494.2863,288.982786,0.584646562124016,mortality,1118.0362345,96.93937,0.0867050342454711,education,1263.100614,62.089052,0.0491560619255625
extrême-nord,CMR,2011,registration,2534.405517,1024.355402,0.404179755421516,mortality,6097.4682645,941.973291,0.154485968624757,education,5107.224112,73.242154,0.0143408928987293
farah,AFG,2016,registration,826.230006,339.485536,0.410885024187805,mortality,1846.857424,64.048995,0.0346799889193829,education,1395.256229,96.101076,0.0688770091131412
faryab,AFG,2016,registration,2398.582618,1252.814457,0.522314490065232,mortality,5256.1988375,419.2798735,0.0797686477362073,education,5617.263016,744.51545,0.13254060703217
fatick,SEN,2017,registration,617.134491,516.925148,0.837621548525636,mortality,1390.582781,67.655033,0.0486522873175143,education,1559.72449,80.091053,0.0513494873700419
gakenke,RWA,2015,registration,179.758378,141.172302,0.785344769855456,mortality,509.543461,32.801592,0.0643744734465349,education,779.258704,50.525232,0.0648375587473708
garissa,KEN,2014,registration,228.905662,167.535401,0.731897147218665,mortality,580.067785,39.4612035,0.06802860720838,education,543.554444,64.13163,0.117985660328812
gasabo,RWA,2015,registration,463.768553,267.567188,0.576941205412002,mortality,1046.7469175,40.288683,0.0384894212024274,education,1497.227061,354.880836,0.237025395308427
gatsibo,RWA,2015,registration,379.861552,195.712194,0.51521980302971,mortality,992.8055525,106.385521,0.107156452471593,education,1095.072965,33.83373,0.0308963247942113
geita,TZA,2016,registration,475.463673,63.226318,0.132978230704914,mortality,1051.8190535,80.118459,0.0761713326388226,education,907.312763,64.478755,0.071065632083476
ghazni,AFG,2016,registration,743.861329,196.843781,0.264624296661078,mortality,2598.9873865,160.9723135,0.0619365504950672,education,3007.312618,215.837125,0.0717707642724359
ghor,AFG,2016,registration,864.719634,289.578712,0.334881620139089,mortality,2176.526331,267.0959715,0.122716627727303,education,1720.350352,200.985645,0.116828322071922
gicumbi,RWA,2015,registration,276.148838,193.046508,0.699066885083181,mortality,676.4146425,38.2293285,0.0565175945315229,education,879.765488,56.352521,0.0640540254973039
gisagara,RWA,2015,registration,257.812718,109.698018,0.425494982757212,mortality,681.6888655,66.41415,0.0974258981790572,education,742.077868,24.757018,0.0333617522736846
greater accra,GHA,2014,registration,933.923504,742.647462,0.79519088963843,mortality,2014.5888665,91.067,0.0452037641596884,education,4264.145405,1432.367805,0.335909700293159
haute matsiatra,MDG,2009,registration,824.17443,770.717025,0.935138238879845,mortality,1888.9380745,182.645489,0.0966921528374328,education,1701.766078,79.120164,0.0464929728138581
helmand,AFG,2016,registration,930.845316,164.212513,0.176412246135211,mortality,2508.4058625,7.741652,0.00308628364960218,education,2150.47868,181.265462,0.0842907505597777
herat,AFG,2016,registration,2060.2471,964.305058,0.468053107804399,mortality,5406.1347995,318.110223,0.0588424511777659,education,5410.907029,487.233563,0.0900465597336361
homa bay,KEN,2014,registration,673.617146,160.216554,0.237845124565757,mortality,1649.0990665,188.930369,0.114565809197249,education,1568.91486,288.091975,0.183624989695107
huye,RWA,2015,registration,207.042372,140.86059,0.680346678022023,mortality,544.438147,32.031478,0.0588340074561307,education,829.821212,102.82042,0.1239067144984
ihorombe,MDG,2009,registration,286.998719,212.989735,0.742127824619315,mortality,631.1332495,62.3643035,0.0988132118683442,education,616.384161,13.737809,0.0222877385066356
iringa,TZA,2016,registration,178.222329,39.312968,0.220583852879624,mortality,377.714752,23.690547,0.0627207353553403,education,566.802594,101.300312,0.178722386016462
isiolo,KEN,2014,registration,82.349522,65.471508,0.795044177669908,mortality,205.3889855,7.387295,0.0359673376934811,education,207.333184,36.756472,0.177282146981353
itasy,MDG,2009,registration,593.442908,552.033178,0.930221206721372,mortality,1512.1172395,123.8866385,0.0819292547322353,education,1417.504364,27.444413,0.0193610783127014
jawzjan,AFG,2016,registration,602.047327,224.18505,0.372371140848866,mortality,1790.165189,113.14215,0.0632020724652802,education,1879.116432,390.123882,0.207610276487647
kabul,AFG,2016,registration,3739.815871,2667.102564,0.713164138556061,mortality,8771.405026,356.311506,0.0406219419743849,education,10618.331935,2589.602608,0.243880359349493
kachin,MMR,2016,registration,171.454414,158.426625,0.924016018625219,mortality,423.6519055,27.3296685,0.0645097263701556,education,964.644978,108.932723,0.112925195781199
kaffrine,SEN,2017,registration,650.620094,401.398058,0.616946912186822,mortality,1451.865518,90.4680445,0.0623115869744074,education,1172.720305,9.030814,0.00770073986226409
kagera,TZA,2016,registration,566.727085,60.611118,0.106949393463346,mortality,1225.6237105,96.3650805,0.0786253396327388,education,1260.656135,83.106877,0.0659235097443919
kajiado,KEN,2014,registration,447.332148,356.190814,0.796255792463188,mortality,930.6989755,20.7666305,0.0223129401091728,education,1332.211661,605.022193,0.454148699273396
kakamega,KEN,2014,registration,876.085153,344.824129,0.393596590262043,mortality,1854.4108465,110.334881,0.0594986171528522,education,2396.087448,536.347011,0.223842836557441
kamonyi,RWA,2015,registration,246.850563,141.372534,0.572704928365912,mortality,596.936346,35.8308765,0.0600246186048119,education,877.499388,59.184783,0.0674470931938701
kandahar,AFG,2016,registration,2608.810933,1208.70245,0.463315464800684,mortality,7032.3144215,568.740625,0.0808753122956478,education,5712.798171,293.818638,0.0514316503410742
kaolack,SEN,2017,registration,815.104054,641.337825,0.786817120897303,mortality,1791.1779445,112.009256,0.0625338517280967,education,1946.443205,73.822569,0.0379269062720995
kapisa,AFG,2016,registration,196.214974,145.178528,0.739895253865793,mortality,539.455172,28.1606535,0.0522020270852088,education,561.687819,130.80381,0.232876351552142
karongi,RWA,2015,registration,219.215783,150.950275,0.688592184988797,mortality,529.7122285,33.421929,0.0630945015081901,education,797.273852,82.305679,0.10323388731931
kaskazini pemba,TZA,2016,registration,54.784499,47.293726,0.863268385460639,mortality,113.213904,6.360648,0.0561825692363722,education,118.227244,17.641674,0.149218347676277
kaskazini unguja,TZA,2016,registration,46.7776,43.269567,0.925006135415241,mortality,95.8594255,6.29306,0.0656488390909457,education,121.000919,14.576026,0.120462109878686
katavi,TZA,2016,registration,136.704502,5.237042,0.0383092138399363,mortality,290.0772085,19.1852005,0.0661382553948564,education,243.498001,15.018271,0.0616771839535553
kayah,MMR,2016,registration,33.63744,32.617194,0.969669332743514,mortality,78.1256025,3.7688965,0.0482415031615276,education,159.841024,17.109548,0.10704103096837
kayin,MMR,2016,registration,195.106667,168.749124,0.864907010071573,mortality,378.164275,30.796863,0.0814377904946204,education,842.63911,79.888694,0.0948077214218077
kayonza,RWA,2015,registration,263.452182,144.722699,0.54933194290264,mortality,648.028095,59.236903,0.0914110105056479,education,741.121657,36.147376,0.0487738762706269
kedougou,SEN,2017,registration,156.356213,123.594295,0.790466158194814,mortality,315.108577,21.372131,0.0678246565151415,education,300.503515,8.81569,0.0293363956158716
kericho,KEN,2014,registration,329.635106,208.550406,0.632670495963497,mortality,895.9461045,41.1509175,0.0459301260347184,education,1189.897891,380.398033,0.319689643857012
khost,AFG,2016,registration,994.426515,369.020849,0.371089108580336,mortality,2419.1956495,102.1869615,0.042240056739983,education,1906.771321,215.909245,0.113232899311055
kiambu,KEN,2014,registration,688.415671,673.689696,0.978608890499821,mortality,1883.240913,73.264166,0.0389032361681705,education,3683.453268,1784.01264,0.484331552540278
kicukiro,RWA,2015,registration,189.437447,135.613463,0.715874633804583,mortality,495.6248755,21.1420585,0.0426573796940101,education,855.832817,287.176353,0.335551929413803
kigoma,TZA,2016,registration,547.092077,101.681428,0.185857979442097,mortality,1136.3648885,68.309347,0.0601121591236141,education,1056.818871,108.275662,0.102454323036024
kilifi,KEN,2014,registration,725.849097,611.192975,0.842038624179758,mortality,1759.900074,91.007376,0.0517116723525975,education,2017.817069,468.173715,0.232019900214255
kilimanjaro,TZA,2016,registration,193.448366,132.17893,0.683277572889915,mortality,417.3748065,22.6058805,0.0541620628460237,education,909.218755,163.862916,0.180223862628087
kirehe,RWA,2015,registration,235.328379,135.300312,0.574942608175617,mortality,601.0208595,52.8526455,0.0879381217217137,education,718.220068,36.024373,0.0501578479981988
kirinyaga,KEN,2014,registration,188.059318,179.601251,0.955024472650699,mortality,509.1379145,22.580466,0.0443503918229606,education,1076.544022,274.427256,0.254915034027285
kisii,KEN,2014,registration,488.472855,353.461532,0.723605269733976,mortality,1289.9798685,49.38892,0.0382865819893995,education,1636.747733,586.152984,0.35812054123065
kisumu,KEN,2014,registration,537.881403,411.367195,0.764791630098429,mortality,1232.7102365,86.112918,0.0698565773611956,education,1635.437125,615.410366,0.376297172537281
kitui,KEN,2014,registration,507.076082,360.454347,0.710848647363336,mortality,1237.9107685,47.4610705,0.0383396539619003,education,1639.28801,248.805367,0.151776481913023
kolda,SEN,2017,registration,604.64466,442.982379,0.732632582912417,mortality,1496.164132,130.5177385,0.0872349067247924,education,1367.10785,40.921632,0.029932994679242
kunarha,AFG,2016,registration,784.488343,280.444232,0.357486805893813,mortality,1763.471662,61.6545595,0.0349620358685412,education,1472.776724,230.522621,0.156522449902596
kunduz,AFG,2016,registration,1142.823843,309.588411,0.270897752874412,mortality,3206.2419475,126.286539,0.0393877134252046,education,3393.282518,259.563949,0.0764934683814618
kusini pemba,TZA,2016,registration,49.406381,41.251286,0.834938426273319,mortality,101.709881,4.5581135,0.0448148543207911,education,112.73222,18.909577,0.167738886007922
kusini unguja,TZA,2016,registration,28.695852,26.455259,0.921919272513672,mortality,52.6699355,2.3200935,0.0440496742206947,education,73.534334,12.93257,0.175871178761203
kwale,KEN,2014,registration,408.315515,298.085988,0.730038357714622,mortality,1062.8455175,57.994258,0.0545650868777362,education,1248.913107,232.202584,0.185923730561025
laghman,AFG,2016,registration,773.277978,39.715232,0.0513595797758513,mortality,1849.433088,95.0660665,0.0514028147959684,education,1408.440229,136.654311,0.0970252824268058
laikipia,KEN,2014,registration,214.679693,158.876921,0.740064972051176,mortality,514.259768,18.109121,0.0352139563054444,education,697.509149,223.557763,0.320508717800345
lamu,KEN,2014,registration,56.449704,42.3812,0.750778073167576,mortality,145.483667,9.571172,0.0657886359160853,education,197.616188,34.865616,0.176430971333178
lindi,TZA,2016,registration,206.033742,39.61193,0.192259430981941,mortality,404.528916,31.2723225,0.0773055306137868,education,639.916391,50.23509,0.0785025836289291
littoral,CMR,2011,registration,1322.609315,1192.971123,0.901983003953061,mortality,2795.5485355,223.4497885,0.0799305702127739,education,4830.901738,807.304477,0.167112584934138
logar,AFG,2016,registration,421.646964,115.252893,0.273339790963134,mortality,1375.2085845,44.0180615,0.0320082800501163,education,1204.7789,198.638925,0.164875833233799
louga,SEN,2017,registration,793.985525,504.573907,0.635495095455298,mortality,1739.299664,99.052347,0.0569495579457549,education,1898.797985,35.393688,0.0186400492730668
machakos,KEN,2014,registration,497.080587,385.292625,0.775110988190734,mortality,1202.0367165,51.0220675,0.0424463469373566,education,2092.275178,647.55197,0.309496559921431
magway,MMR,2016,registration,342.563976,316.425773,0.923698331315491,mortality,850.5983445,53.55826,0.0629653941208676,education,2792.812421,272.758932,0.097664608603515
makueni,KEN,2014,registration,384.843705,230.599507,0.599203011518663,mortality,942.4524555,26.41317,0.0280259973284138,education,1494.006162,337.813369,0.226112433530913
mandalay,MMR,2016,registration,457.811489,426.454268,0.931506260210958,mortality,1116.648948,75.5010975,0.0676139959968869,education,4084.402973,486.447408,0.119098779237912
mandera,KEN,2014,registration,164.73139,119.640688,0.726277414401712,mortality,433.0324825,9.399195,0.0217055195160793,education,358.078718,26.556131,0.0741628297496307
manyara,TZA,2016,registration,349.225505,59.883984,0.171476547796817,mortality,778.0910005,30.3605925,0.039019333831763,education,835.320386,84.158607,0.10075009350963
mara,TZA,2016,registration,514.356207,59.313013,0.115315052472965,mortality,1078.368646,95.7576855,0.0887986551307798,education,991.332593,103.68186,0.104588369969997
marsabit,KEN,2014,registration,94.247424,47.934042,0.508597900776577,mortality,224.0464545,7.660009,0.0341893783460876,education,254.437975,38.071378,0.149629307496257
matam,SEN,2017,registration,483.867758,349.776452,0.722876129308041,mortality,1139.5444915,79.1934805,0.069495733681935,education,1074.744521,25.85038,0.0240525813296982
mbeya,TZA,2016,registration,580.522965,236.560829,0.407496073820267,mortality,1248.283813,108.18929,0.0866704261268827,education,1681.017785,239.899028,0.142710582922238
melaky,MDG,2009,registration,132.044415,100.139289,0.758375801051487,mortality,319.342819,20.3811985,0.0638223166057791,education,342.606197,6.937773,0.0202499927343696
menabe,MDG,2009,registration,324.963227,196.19406,0.603742342822069,mortality,762.0337005,67.525127,0.0886117332549651,education,859.631478,26.676672,0.0310326839846132
meru,KEN,2014,registration,559.550312,466.686067,0.834037720990494,mortality,1451.4291515,90.546157,0.0623841383552368,education,2655.885741,575.289187,0.216609162856302
migori,KEN,2014,registration,542.219826,281.984034,0.520054819979969,mortality,1471.8528185,164.6900685,0.111893027910114,education,1194.928774,166.317939,0.139186487612357
mjini magharibi,TZA,2016,registration,105.928041,102.468228,0.967338081896558,mortality,203.9132665,10.4285445,0.0511420599502779,education,368.4982,148.568976,0.403174224460255
mombasa,KEN,2014,registration,460.15879,418.939347,0.910423436657594,mortality,1115.184083,53.1417175,0.0476528658452884,education,2093.487459,877.52287,0.419167961206306
mon,MMR,2016,registration,201.12536,175.172605,0.870962294362083,mortality,394.9068365,19.868659,0.0503122690305717,education,1203.819576,132.787016,0.110304748857149
morogoro,TZA,2016,registration,461.782151,149.800242,0.324395911958927,mortality,1013.500062,64.0222285,0.063169437181544,education,1421.975497,141.037714,0.0991843490253897
mtwara,TZA,2016,registration,229.928775,71.792607,0.312238461671446,mortality,558.4745575,40.5722375,0.072648318450926,education,1003.990151,65.617608,0.0653568244017565
muhanga,RWA,2015,registration,197.737328,147.088139,0.743856208070132,mortality,512.405753,21.5767495,0.0421087182836528,education,756.951416,61.96735,0.0818643689544271
muranga,KEN,2014,registration,318.853531,295.919774,0.928074320117848,mortality,824.1661525,36.787836,0.0446364314870356,education,1782.160227,473.042111,0.265431864000408
musanze,RWA,2015,registration,233.536039,127.872579,0.547549661061092,mortality,659.5998285,46.4261085,0.0703852646620268,education,885.053147,83.320383,0.0941416719237992
mwanza,TZA,2016,registration,818.551801,316.954442,0.387213663952344,mortality,1575.1002725,126.0223895,0.0800091217684682,education,1683.851475,250.660563,0.148861444564165
nairobi,KEN,2014,registration,1762.55136,1429.542413,0.811064259143064,mortality,4177.548121,268.676603,0.0643144244465784,education,7600.93333,4530.973244,0.596107484079195
nakuru,KEN,2014,registration,861.041757,750.029402,0.871072042560649,mortality,2150.975179,126.182397,0.0586628791591463,education,3179.329176,1118.324519,0.351748578738548
nandi,KEN,2014,registration,424.051555,323.778725,0.763536228513535,mortality,992.7694695,37.3052355,0.0375769366868106,education,1312.774054,320.467933,0.244115072219427
nangarhar,AFG,2016,registration,994.043353,453.181067,0.45589668260676,mortality,2324.6843805,140.6453565,0.060500839460086,education,2184.550163,342.569651,0.156814733212423
narok,KEN,2014,registration,635.921685,272.875099,0.42910173601015,mortality,1443.069825,61.8857705,0.0428848067001886,education,1300.446056,276.576062,0.212677842901621
naypyitaw,MMR,2016,registration,103.098274,79.950239,0.775476018153321,mortality,266.0079965,21.0245365,0.0790372348825235,education,783.038187,107.831488,0.137709105111626
ngoma,RWA,2015,registration,314.830213,171.39758,0.544412743512644,mortality,747.920136,56.2280795,0.0751792561712766,education,872.63966,59.697629,0.0684104009208108
ngororero,RWA,2015,registration,260.259262,136.021006,0.52263656230609,mortality,658.483735,52.171445,0.0792296638883571,education,748.667918,51.166328,0.0683431555831674
nimroz,AFG,2016,registration,276.828812,214.735873,0.775699145795561,mortality,702.965475,20.535002,0.029211963788122,education,597.283782,34.948062,0.0585116540130668
njombe,TZA,2016,registration,129.82749,22.818588,0.175760834627551,mortality,327.4565535,21.1138335,0.0644782743674727,education,439.68048,44.318991,0.100798177349151
nooristan,AFG,2016,registration,308.509478,0.382771,0.00124071066627003,mortality,695.8343335,108.9409435,0.156561609933839,education,522.140621,32.85889,0.0629311121917098
nord,CMR,2011,registration,1489.245284,654.750134,0.439652313177982,mortality,3877.8380465,680.9565235,0.175602104918901,education,3223.074815,53.540252,0.0166115448983147
nord-ouest,CMR,2011,registration,937.697875,714.926494,0.762427337270014,mortality,2100.4302685,129.3303225,0.0615732521281746,education,2696.476374,254.09292,0.0942314653486372
northern,GHA,2014,registration,731.562083,503.423793,0.688149105453296,mortality,1556.1566915,149.8401325,0.0962885892651126,education,1717.045238,184.549828,0.107481051701912
nyabihu,RWA,2015,registration,187.545653,81.418854,0.434128185311765,mortality,486.416037,37.2594225,0.0765999055660248,education,554.18162,22.174855,0.0400136962319321
nyagatare,RWA,2015,registration,404.222422,183.316917,0.453505068058793,mortality,958.990303,85.9428515,0.0896180610285066,education,1107.291876,53.849894,0.0486320681720598
nyamagabe,RWA,2015,registration,201.03164,96.60432,0.480542863799947,mortality,531.567216,29.1834065,0.0549006891726746,education,758.982404,42.981421,0.0566303260437643
nyamasheke,RWA,2015,registration,315.000052,224.982266,0.714229297968497,mortality,693.5767145,16.991957,0.0244990303808707,education,827.006488,41.714922,0.0504408642559525
nyamira,KEN,2014,registration,194.030653,137.041902,0.7062899592468,mortality,527.6552365,21.7184205,0.0411602482030897,education,731.023537,313.779213,0.429232708823163
nyandarua,KEN,2014,registration,259.979926,221.010209,0.850104900022166,mortality,649.309137,38.8259125,0.0597957279322869,education,1043.267707,240.761656,0.230776486595497
nyanza,RWA,2015,registration,246.451721,99.036142,0.401848043901467,mortality,605.186691,38.0625155,0.0628938409684888,education,722.82166,28.566373,0.0395206377739151
nyarugenge,RWA,2015,registration,236.06346,137.130301,0.580904393250866,mortality,578.890108,31.5503285,0.0545014123820544,education,773.631013,167.18683,0.216106680304452
nyaruguru,RWA,2015,registration,184.08968,112.610052,0.611713008572778,mortality,517.9242655,43.4011095,0.0837981774383576,education,560.802852,29.087665,0.051867897775955
nyeri,KEN,2014,registration,272.967238,263.118006,0.963917896989528,mortality,599.534253,21.229344,0.0354097266232427,education,1415.036083,586.635704,0.414572964638669
ouest,CMR,2011,registration,1422.073982,1257.615005,0.884352727719056,mortality,2807.809433,254.511493,0.0906441477148496,education,3314.65778,266.801182,0.0804913205851375
paktika,AFG,2016,registration,846.379411,217.280658,0.256717797214942,mortality,1898.5117815,34.132699,0.0179786606185989,education,2014.937195,205.84927,0.102161630898873
paktya,AFG,2016,registration,595.970285,432.371048,0.725490949603301,mortality,1418.3961915,59.85948,0.0422022283750612,education,1320.587002,100.530418,0.0761255546569434
panjsher,AFG,2016,registration,36.649664,23.863051,0.651112408561235,mortality,131.830414,4.9219335,0.0373353412968877,education,168.430747,35.055344,0.208129125022523
parwan,AFG,2016,registration,595.04097,404.19124,0.679266236071106,mortality,1698.9445295,121.8708965,0.0717332993419548,education,1766.893669,262.286749,0.148445123553159
pwani,TZA,2016,registration,218.440183,92.42274,0.423103198004554,mortality,455.1762225,38.5382125,0.0846665765806781,education,654.885849,82.822533,0.126468655761105
rakhine,MMR,2016,registration,325.848433,148.203179,0.454822438872984,mortality,790.1548905,47.955642,0.0606914449009539,education,1959.357992,152.193402,0.0776751377856426
rubavu,RWA,2015,registration,335.960975,113.990307,0.33929627391991,mortality,806.3027215,57.622072,0.0714645634493248,education,915.407774,125.94327,0.137581604151856
ruhango,RWA,2015,registration,215.765686,79.792613,0.369811411996252,mortality,576.543043,45.870381,0.0795610693025048,education,794.035314,35.405586,0.0445894349731654
rukwa,TZA,2016,registration,284.922968,17.411721,0.0611102752516603,mortality,639.169975,60.9781275,0.0954020524822055,education,537.50722,55.938576,0.104070371371012
rulindo,RWA,2015,registration,206.176105,155.771539,0.755526635833964,mortality,492.6288025,32.0669235,0.0650934808059665,education,688.860867,36.251882,0.0526258403353315
rusizi,RWA,2015,registration,314.194686,285.006355,0.9071011309211,mortality,772.6675195,44.5511875,0.0576589365744654,education,921.233575,72.170766,0.0783414412571752
rutsiro,RWA,2015,registration,237.223111,64.67441,0.272631151861085,mortality,569.6530725,39.0676795,0.068581530384004,education,667.987527,23.050179,0.0345069003062388
ruvuma,TZA,2016,registration,268.637772,20.75612,0.0772643394317609,mortality,564.602686,37.774995,0.0669054468508143,education,806.625899,63.01435,0.0781209109180859
rwamagana,RWA,2015,registration,282.861849,179.966948,0.636236200237806,mortality,687.71558,55.9198625,0.081312484588469,education,802.952412,57.736018,0.0719046572837246
sagaing,MMR,2016,registration,507.767551,438.335801,0.863260758070773,mortality,1295.545127,93.7448685,0.0723594003375847,education,3616.086246,247.799078,0.0685268716347978
saint-louis,SEN,2017,registration,754.564896,541.291166,0.717355351235422,mortality,1647.0099845,80.7308175,0.0490165926495633,education,2090.277079,93.153186,0.0445649942468704
samangan,AFG,2016,registration,338.941079,65.35103,0.192809411573272,mortality,883.8016555,68.93591,0.0779992994706492,education,901.497361,66.58035,0.0738552910750007
samburu,KEN,2014,registration,116.966716,78.40585,0.670326163555793,mortality,274.199532,6.8777425,0.0250829840949546,education,231.919044,38.444988,0.165768999979148
sar-e-pul,AFG,2016,registration,610.13455,323.083021,0.529527496844754,mortality,1540.9960865,112.014033,0.0726893688967198,education,1787.322894,74.092248,0.0414543159765512
sava,MDG,2009,registration,585.649749,438.141257,0.748128480799537,mortality,1286.3276705,83.6015825,0.0649924466504742,education,1546.706941,32.953468,0.021305566766704
sedhiou,SEN,2017,registration,418.151475,319.752667,0.764681427944263,mortality,920.8293065,71.258804,0.0773854649249264,education,890.53423,28.055453,0.031504070315186
shan,MMR,2016,registration,662.359042,423.002602,0.638630372920915,mortality,1487.9596105,138.518541,0.093092944205289,education,3510.234005,231.311761,0.0658963934229222
shinyanga,TZA,2016,registration,469.919937,38.160189,0.0812057246253844,mortality,992.752803,107.294758,0.108078020707437,education,932.91457,91.254834,0.0978169244371433
siaya,KEN,2014,registration,395.850414,266.388177,0.672951619042642,mortality,1000.666102,83.046222,0.0829909415678398,education,1236.819625,256.133812,0.207090675812975
simiyu,TZA,2016,registration,529.905635,23.789552,0.0448939404088428,mortality,1043.6453645,61.323626,0.0587590651824334,education,928.458735,68.563575,0.0738466583547194
singida,TZA,2016,registration,364.392041,68.700885,0.188535635442158,mortality,731.785724,34.799088,0.04755365793389,education,869.679423,71.321968,0.0820094923644066
sofia,MDG,2009,registration,749.8497,631.389781,0.842021782498546,mortality,1804.690187,102.9757075,0.0570600473376431,education,1819.784979,31.549295,0.0173368257041757
sud,CMR,2011,registration,313.562397,200.636506,0.639861500994968,mortality,625.786182,56.0076975,0.0894997350708521,education,953.814554,74.206931,0.0778001663832863
sud-ouest,CMR,2011,registration,700.755701,372.546753,0.531635707662976,mortality,1580.2300955,176.8841445,0.111935688988402,education,2443.317556,373.829081,0.153000611845151
tabora,TZA,2016,registration,704.763684,64.39221,0.0913670943351275,mortality,1504.134958,95.503691,0.0634940970502994,education,1353.639296,83.965827,0.0620296908106308
taita taveta,KEN,2014,registration,119.600653,100.355952,0.839092007298656,mortality,303.6836115,14.094866,0.0464129951905554,education,506.182429,153.912399,0.304065076506241
takhar,AFG,2016,registration,1169.663661,336.66117,0.287827331245097,mortality,2878.2995995,252.0437075,0.087566877174212,education,2969.591211,256.176479,0.0862665804138521
tambacounda,SEN,2017,registration,788.22599,482.415579,0.612026988605133,mortality,1641.637405,126.6554555,0.0771519064528138,education,1548.37241,39.067525,0.0252313492204372
tana river,KEN,2014,registration,183.538005,83.790368,0.456528706411514,mortality,431.6360415,28.8020695,0.0667276750104289,education,399.748407,53.456536,0.133725450968464
tanga,TZA,2016,registration,440.77582,139.308857,0.316053764019995,mortality,909.091392,55.6926915,0.0612619281076638,education,1346.839988,197.417443,0.146578245937854
taninthayi,MMR,2016,registration,155.871337,137.813681,0.884150246302179,mortality,320.3761835,24.838671,0.0775297050131693,education,756.182546,55.946744,0.0739857648076421
tharaka,KEN,2014,registration,148.804662,137.424848,0.92352515138269,mortality,384.339402,17.1029665,0.0444996438330307,education,683.700498,139.464439,0.203984697112214
thiés,SEN,2017,registration,1501.047081,1294.814215,0.862607330169412,mortality,3302.8519975,163.8219675,0.0496001539348419,education,4343.896556,254.357146,0.0585550651865017
trans-nzoia,KEN,2014,registration,581.13875,407.567719,0.701326006913151,mortality,1274.803739,69.998864,0.0549095220374154,education,1544.534787,348.961691,0.22593320262977
turkana,KEN,2014,registration,370.901801,119.196471,0.321369350805606,mortality,757.868524,45.512805,0.0600536947487741,education,690.600669,47.102276,0.068204793470885
uasin gishu,KEN,2014,registration,499.929869,333.743751,0.667581138265616,mortality,1164.856501,41.4685285,0.0355996884289183,education,1733.239098,620.048819,0.357739921581206
upper east,GHA,2014,registration,239.653108,171.277687,0.714690030224853,mortality,534.0730925,35.8736405,0.0671699080215317,education,811.149447,88.416622,0.10900164245566
upper west,GHA,2014,registration,155.202179,117.078929,0.754363951294782,mortality,372.460473,33.2471195,0.0892634840744564,education,524.838676,59.396028,0.113170066757809
urozgan,AFG,2016,registration,378.063524,19.544097,0.0516952727764343,mortality,860.539414,92.6429735,0.107656862652429,education,495.361604,14.966736,0.0302137587555131
vakinankaratra,MDG,2009,registration,1222.937555,1111.087352,0.908539726707469,mortality,2959.209874,209.248818,0.0707110434574064,education,3039.994763,147.692053,0.0485829958648518
vatovavy fitovinany,MDG,2009,registration,810.787256,649.163041,0.800657677086133,mortality,1852.303199,300.162447,0.162048225777534,education,1600.966792,22.314481,0.0139381285804959
vihiga,KEN,2014,registration,256.85087,194.513561,0.757301546224079,mortality,571.133924,46.1680975,0.0808358522580074,education,818.828761,163.313734,0.199447969805741
volta,GHA,2014,registration,471.239705,232.90258,0.494233778539523,mortality,1040.834778,61.64176,0.0592233861732088,education,1666.783542,245.104133,0.147052167737327
wajir,KEN,2014,registration,269.668408,138.355825,0.513059078837296,mortality,610.563716,21.801564,0.0357072708853862,education,462.475413,27.577296,0.0596297559282357
wardak,AFG,2016,registration,350.280529,172.812642,0.493354976062629,mortality,858.241112,63.7074875,0.0742302910094104,education,1105.627169,122.785719,0.111055265683327
west pokot,KEN,2014,registration,285.400939,66.331477,0.232415062236358,mortality,690.785365,15.711177,0.0227439343623037,education,604.771603,67.089716,0.110933971878306
western,GHA,2014,registration,613.841878,375.971246,0.612488752355863,mortality,1336.5381965,70.5506855,0.0527861348704822,education,2110.773565,398.194805,0.188648754941177
yangon,MMR,2016,registration,490.250446,449.396357,0.916666900900688,mortality,1150.335299,54.7003325,0.0475516421582052,education,4790.87838,968.377785,0.202129486117324
zabul,AFG,2016,registration,26.436,7.757058,0.293427825692238,mortality,66.055901,1.407352,0.0213054697414543,education,55.352562,8.54258,0.154330345178964
ziguinchor,SEN,2017,registration,463.549137,400.174925,0.863284802102868,mortality,895.600537,55.507435,0.061977893834157,education,1307.069239,117.158022,0.0896341360535989
